slno,station,agency,state_lgd_code,state,district_lgd_code,district,tehsil,block,village,river,basin,tributary,subtributary,subsubtributary,local_river,latitude,longitude,data_acquisition_time,electric_conductivity_s_cm,colour,odour,turbidity_ntu,temperature_c,total_solids_mg_l,source_file,dissolved_oxygen,bod,ph,temperature,conductivity,nitrate,fecal_coliform,total_coliform,fecal_streptococci,turbidity,cod,total_dissolved_solids,station_name,river_name,sampling_date,month,year,season,available_compliance_label,strict_compliance_label,core_parameter_count,available_compliance_parameters,missing_required_parameters,label_confidence,violation_reasons,violation_count,risk_score,risk_category,risk_confidence
392,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,15-09-1978 08:00,229.0,Clear,odour free,,27.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,27.0,229.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
393,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,01-10-1978 08:00,419.0,Clear,odour free,,27.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,27.0,419.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
394,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,16-10-1978 08:00,629.0,Clear,odour free,,26.5,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,26.5,629.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
395,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,01-11-1978 08:00,419.0,Clear,odour free,,26.5,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,26.5,419.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
396,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,15-11-1978 08:00,503.0,Clear,odour free,,26.5,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,26.5,503.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
397,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,01-12-1978 08:00,629.0,Clear,odour free,,27.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,27.0,629.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
398,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,15-12-1978 08:00,729.0,Clear,odour free,,25.0,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,25.0,729.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
399,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,01-01-1979 08:00,811.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,811.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
400,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,15-01-1979 08:00,838.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,838.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
401,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,01-02-1979 08:00,949.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,949.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
402,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,15-02-1979 08:00,708.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,708.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
403,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,01-03-1979 08:00,798.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,798.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
404,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,15-03-1979 08:00,762.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,762.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
405,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,02-04-1979 08:00,671.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,671.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
406,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,16-04-1979 08:00,671.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,671.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
407,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,01-05-1979 08:00,774.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,774.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
408,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,15-05-1979 08:00,629.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,629.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
409,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,01-06-1979 08:00,805.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,805.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
410,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,15-06-1979 08:00,830.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,830.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
411,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,02-07-1979 08:00,805.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,805.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
412,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,16-07-1979 08:00,1006.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,1006.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
413,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,01-08-1979 08:00,210.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,210.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
414,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,16-08-1979 08:00,640.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,640.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
415,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,01-09-1979 08:00,503.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,503.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
416,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,15-09-1979 08:00,503.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,503.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
417,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,01-10-1979 08:00,503.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,503.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
418,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,15-10-1979 08:00,559.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,559.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
419,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,02-11-1979 08:00,699.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,699.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
420,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,15-11-1979 08:00,811.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,811.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
421,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,03-12-1979 08:00,719.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,719.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
422,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,15-12-1979 08:00,729.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,729.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
423,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,01-01-1980 08:00,774.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,774.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
424,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,16-01-1980 08:00,867.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,867.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
425,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,01-02-1980 08:00,774.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,774.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
426,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,15-02-1980 08:00,719.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,719.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
427,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,01-03-1980 08:00,751.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,751.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
428,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,15-03-1980 08:00,671.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,671.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
429,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,01-04-1980 08:00,882.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,882.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
430,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,15-04-1980 08:00,798.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,798.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
431,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,01-05-1980 08:00,740.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,740.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
432,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,15-05-1980 08:00,680.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,680.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
433,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,02-06-1980 08:00,853.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,853.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
434,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,16-06-1980 08:00,740.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,740.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
435,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,01-07-1980 08:00,699.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,699.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
436,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,15-07-1980 08:00,186.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,186.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
437,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,01-08-1980 08:00,134.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,134.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
438,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,15-08-1980 08:00,157.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,157.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
439,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,01-09-1980 08:00,186.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,186.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
440,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,15-09-1980 08:00,296.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,296.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
441,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,01-10-1980 08:00,359.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,359.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
442,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,15-10-1980 08:00,419.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,419.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
443,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,01-11-1980 08:00,565.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,565.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
444,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,15-11-1980 08:00,580.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,580.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
445,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,01-12-1980 08:00,600.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,600.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
446,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,15-12-1980 08:00,600.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,600.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
447,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,01-01-1981 08:00,850.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,850.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
448,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,15-01-1981 08:00,690.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,690.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
449,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,02-02-1981 08:00,920.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,920.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
450,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,16-02-1981 08:00,830.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,830.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
451,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,02-03-1981 08:00,910.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,910.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
452,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,16-03-1981 08:00,710.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,710.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
453,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,01-04-1981 08:00,700.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,700.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
454,Bawapuram,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.8825,77.95722222,15-04-1981 08:00,740.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,740.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
