stn_code,sampling_date,month,sampling_time,stn_name,type_water_body,name_of_water_body,river_basin,district,state_name,mon_agency,frequency,major_polluting_sources,use_based_class,use_of_water_in_down_stream,visibility_effluent_discharge,weather,approx_depth,human_activities,floating_matter,color,odor,flow,temperature,dissolved_o2,ph,conductivity,bod,nitrate_n,fecal_coliform,total_coliform,fecal_streptococci,turbidity,phenophelene_alkanity,total_alkalinity,chlorides,cod,total_kjeldahl_n,amonia_n,hardness_caco3,calcium_caco3,magnesium_caco3,sulphate,sodium,total_dissolved_solids,total_fixed_solids,total_suspended_solids,phosphate,boron,potassium,flouride,remark,latitude,longitude,source_file,dissolved_oxygen,nitrate,station_name,river_name,year,season,available_compliance_label,strict_compliance_label,core_parameter_count,available_compliance_parameters,missing_required_parameters,label_confidence,violation_reasons,violation_count,risk_score,risk_category,risk_confidence
2178,09-02-2025,Sep,13:00:00,"Chikhali nallah meets Godavari river, Village. Chikhali, Taluka. Nashik, District. Nashik.",Nala,Chikhali Nalla,Chikhali Nalla,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,,5,7.5,910.0,9.4,3.82,94,920.0,1.8(BDL),4.48,5(BDL),210,120.96,28.0,1.5(BDL),0.54,254.0,150.0,104.0,103.2,53.87,727.0,619.0,80,0.9,0.5(BDL),1(BDL),0.2(BDL),,20°01.022,73°44.116,NWMP_September2025_MPCB_0.csv,5.0,3.82,"Chikhali nallah meets Godavari river, Village. Chikhali, Taluka. Nashik, District. Nashik.",Nala,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (9.4 > 3),1,5.45,Low Risk,High
2179,09-04-2025,Sep,13:15:00,"Godavari river at Hanuman Ghat, Village. Nashik city, Taluka. Nashik, District. Nashik.",River,Godavri ,Godavri ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Boating",Yes,Clear,,0.0,,5.7,8.1,328.0,3.4,2.42,15,220.0,1.8(BDL),2.92,5(BDL),66,17.49,12.0,1.5(BDL),0.4,80.0,46.0,34.0,29.83,14.04,263.0,190.0,41,0.53,0.5(BDL),1(BDL),0.2(BDL),,20°00.546,73°47.020,NWMP_September2025_MPCB_0.csv,5.7,2.42,"Godavari river at Hanuman Ghat, Village. Nashik city, Taluka. Nashik, District. Nashik.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.4 > 3),1,0.34,Low Risk,High
2180,09-02-2025,Sep,14:30:00,"Godavari river at Tapovan,Village. Tapovan, Taluka. Nashik, District. Nashik.",River,Godavri ,Godavri ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.0,,5,7.5,519.0,3.8,1.48,36,920.0,1.8(BDL),3.64,5(BDL),116,31.49,16.0,1.5(BDL),0.4,140.0,82.0,58.0,50.74,27.02,414.0,350.0,93,1.14,0.5(BDL),1(BDL),0.2(BDL),,20°00.007,73°48.907,NWMP_September2025_MPCB_0.csv,5.0,1.48,"Godavari river at Tapovan,Village. Tapovan, Taluka. Nashik, District. Nashik.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.8 > 3),1,0.68,Low Risk,High
2181,09-02-2025,Sep,15:00:00,"Godavari river at Kapila. Godavari confluence point,  Village. Tapovan, Taluka. Nashik, District. Nashik.",River,Godavri ,Godavri ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.0,,5,8.1,330.0,4.6,2.54,25,920.0,1.8(BDL),4.23,5(BDL),66,18.49,16.0,1.5(BDL),0.4,80.0,46.0,34.0,28.4,1313.76,266.0,190.0,72,0.61,0.5(BDL),1(BDL),0.2(BDL),,20°00.012,73°48.914,NWMP_September2025_MPCB_0.csv,5.0,2.54,"Godavari river at Kapila. Godavari confluence point,  Village. Tapovan, Taluka. Nashik, District. Nashik.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.6 > 3),1,1.36,Low Risk,High
2182,09-02-2025,Sep,15:45:00,"Godavari river at Saikheda village,  Village. Saikheda, Taluka. Niphad, District. Nashik.",River,Godavri ,Godavri ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.0,,4.5,7.9,264.0,5.0,2.18,17,280.0,1.8(BDL),4.12,5(BDL),50,16.49,16.0,1.5(BDL),0.4,60.0,34.0,26.0,20.97,11.87,215.0,149.0,68,1.5,0.5(BDL),1(BDL),0.2(BDL),,20°00.859,74°00.350,NWMP_September2025_MPCB_0.csv,4.5,2.18,"Godavari river at Saikheda village,  Village. Saikheda, Taluka. Niphad, District. Nashik.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (4.5 < 5); BOD (5.0 > 3),2,5.7,Low Risk,High
2183,09-02-2025,Sep,16:30:00,"Godavari river at Nandur.Madhmeshwar Dam, Village. Nandur, Taluka. Niphad, District. Nashik.",River,Godavri ,Godavri ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,,5.2,8.1,329.0,4.0,2.67,12,79.0,1.8(BDL),3.54,5(BDL),66,23.49,12.0,1.5(BDL),0.4,80.0,46.0,34.0,30.14,15.7,263.0,212.0,63,0.8,0.5(BDL),1(BDL),0.2(BDL),,20°00.535,74°07.948,NWMP_September2025_MPCB_0.csv,5.2,2.67,"Godavari river at Nandur.Madhmeshwar Dam, Village. Nandur, Taluka. Niphad, District. Nashik.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.0 > 3),1,0.85,Low Risk,High
2660,09-03-2025,Sep,13:00:00,"Darna river at Chehedi water works (pumping station), Village. Chehedi, Taluka. Nashik, District. Nashik.",River,Darna ,Darna ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,,5.4,8.2,187.0,3.4,1.35,13,220.0,1.8(BDL),3.81,5(BDL),32,10,16.0,1.5(BDL),0.4,40.0,22.0,18.0,12.73,7.4,151.0,124.0,44,0.5,0.5(BDL),1(BDL),0.2(BDL),,19° 55.873,73° 51.429,NWMP_September2025_MPCB_0.csv,5.4,1.35,"Darna river at Chehedi water works (pumping station), Village. Chehedi, Taluka. Nashik, District. Nashik.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.4 > 3),1,0.34,Low Risk,High
2661,09-03-2025,Sep,13:10:00,"Darna river at Aswali ( Darna Dam),Village. Aswali,Taluka. Igatpuri,District. Nashik.",River,Darna ,Darna ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,,5.1,8.1,124.0,3.6,0.79,17,150.0,1.8(BDL),3.38,,20(BDL),11,12.0,1.5(BDL),0.4,22.0,12.0,10.0,5.09,5(BDL),99.0,80.0,42,1.43,0.5(BDL),1(BDL),0.2(BDL),,19° 48.184,73° 44.276,NWMP_September2025_MPCB_0.csv,5.1,0.79,"Darna river at Aswali ( Darna Dam),Village. Aswali,Taluka. Igatpuri,District. Nashik.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.6 > 3),1,0.51,Low Risk,High
2662,09-03-2025,Sep,15:05:00,"Darna river at MES site pumping station, Village. Bhagur, Taluka. Nashik, District. Nashik.",River,Darna ,Darna ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,,5.2,8.3,180.0,4.0,1,25,540.0,1.8(BDL),2.87,,32,9,12.0,1.5(BDL),0.4,40.0,22.0,18.0,7,6.25,146.0,102.0,47,0.57,0.5(BDL),1(BDL),0.2(BDL),,19° 52.114,73° 49.662,NWMP_September2025_MPCB_0.csv,5.2,1,"Darna river at MES site pumping station, Village. Bhagur, Taluka. Nashik, District. Nashik.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.0 > 3),1,0.85,Low Risk,High
2663,09-03-2025,Sep,12:00:00,"Darna river at Bhagur pumping station near Pandhurli bridge, Village. Bhagur,Taluka. Nashik,District. Nashik.",River,Darna ,Darna ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,,4.9,8.3,173.0,4.6,1.06,25,280.0,1.8(BDL),3.19,5(BDL),30,8,16.0,1.5(BDL),0.4,38.0,22.0,16.0,7.09,6.41,136.0,102.0,44,0.59,0.5(BDL),1(BDL),0.2(BDL),,19° 52.306,73° 50.235,NWMP_September2025_MPCB_0.csv,4.9,1.06,"Darna river at Bhagur pumping station near Pandhurli bridge, Village. Bhagur,Taluka. Nashik,District. Nashik.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (4.9 < 5); BOD (4.6 > 3),2,2.16,Low Risk,High
2664,09-03-2025,Sep,14:00:00,"Darna river at Sansari, Village. Sansari,Taluka. Nashik,District. Nashik.",River,Darna ,Darna ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,,5.3,8.3,185.0,3.8,1.32,12,210.0,1.8(BDL),4.14,5(BDL),34,10.5,12.0,1.5(BDL),0.4,42.0,24.0,18.0,16.14,7.61,150.0,116.0,49,0.86,0.5(BDL),1(BDL),0.2(BDL),,19° 54.350,73° 50.546,NWMP_September2025_MPCB_0.csv,5.3,1.32,"Darna river at Sansari, Village. Sansari,Taluka. Nashik,District. Nashik.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.8 > 3),1,0.68,Low Risk,High
1253,09-08-2025,Sep,10:00:00,"Girna river at Malegaon road bridge, Village. Malegaon, Taluka. Malegaon, District. Nashik.",River,Girrna ,Girrna ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Bathing,Yes,Clear,,0.0,,5.6,8.2,289.0,4.6,2.83,21,540.0,1.8(BDL),194,5(BDL),56,15,16.0,1.5(BDL),0.75,70.0,40.0,30.0,19.14,15.13,231.0,178.0,151,0.84,0.5(BDL),1(BDL),0.2(BDL),,20°32.106,74°31.220,NWMP_September2025_MPCB_0.csv,5.6,2.83,"Girna river at Malegaon road bridge, Village. Malegaon, Taluka. Malegaon, District. Nashik.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.6 > 3),1,1.36,Low Risk,High
1251,09-07-2025,Sep,11:00:00,"Tapi river at U/s, Bhusawal,Village. Bhusawal Railway Colony, Taluka. Bhusawal, District. Jalgaon.",River,Tapi ,Tapi ,Jalgaon,Maharashtra,Maharashtra PCB,Monthly,,No Information,,,Clear,Less than 50cm,Others,No,Clear,Odor Free,1.0,24.0,5.5,8.3,140.0,4.0,0.84,17,220.0,1.8(BDL),3.92,5(BDL),22,7.5,12.0,1.5(BDL),0.4,26.0,14.0,12.0,6.4,5(BDL),111.0,90.0,52,0.57,0.5(BDL),1(BDL),0.2(BDL),,21°03.671,75°47.537,NWMP_September2025_MPCB_0.csv,5.5,0.84,"Tapi river at U/s, Bhusawal,Village. Bhusawal Railway Colony, Taluka. Bhusawal, District. Jalgaon.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.0 > 3),1,0.85,Low Risk,High
1313,09-07-2025,Sep,15:00:00,"Tapi river at Ajnad village, Village.Ajnad , Taluka. Raver, District.Jalgaon.",River,Tapi ,Tapi ,Jalgaon,Maharashtra,Maharashtra PCB,Monthly,,No Information,,,Clear,Less than 50cm,Others,No,Clear,Odor Free,1.0,24.0,5,8.1,253.0,4.8,2.5,20,430.0,1.8(BDL),192,5(BDL),52,13,16.0,1.5(BDL),0.4,62.0,36.0,26.0,17.38,13.25,202.0,183.0,123,0.75,0.5(BDL),1(BDL),0.2(BDL),,21°14.696,76°08.898,NWMP_September2025_MPCB_0.csv,5.0,2.5,"Tapi river at Ajnad village, Village.Ajnad , Taluka. Raver, District.Jalgaon.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.8 > 3),1,1.53,Low Risk,High
2658,09-08-2025,Sep,12:00:00,"Bori river, D/S of Amalner, Village. Amalner, Taluka. Jalgaon, District. Jalgaon.",River,Bori ,Bori ,Jalgaon,Maharashtra,Maharashtra PCB,Monthly,,No Information,,,Clear,Less than 50cm,Others,No,Clear,Odor Free,1.0,23.0,5.2,8.1,254.0,4.2,2.18,24,430.0,1.8(BDL),194,5(BDL),52,13,16.0,1.5(BDL),0.4,62.0,36.0,26.0,14.85,13.24,204.0,165.0,187,1.84,0.5(BDL),1(BDL),0.2(BDL),,21º 03.360',75º 04.283',NWMP_September2025_MPCB_0.csv,5.2,2.18,"Bori river, D/S of Amalner, Village. Amalner, Taluka. Jalgaon, District. Jalgaon.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.2 > 3),1,1.02,Low Risk,High
2667,09-08-2025,Sep,10:00:00,"Hiwara river at  D/S of Pachora, Village. Pachora,Taluka. Jalgaon,District. Jalgaon.",River,Hiwara ,Hiwara ,Jalgaon,Maharashtra,Maharashtra PCB,Monthly,,No Information,,,Clear,Less than 50cm,Others,No,Clear,Odor Free,1.0,23.0,5.2,8.3,143.0,4.0,2.59,24,350.0,1.8(BDL),5.06,5(BDL),24,8,16.0,1.5(BDL),0.4,30.0,16.0,14.0,7.51,5(BDL),114.0,89.0,48,0.61,0.5(BDL),1(BDL),0.2(BDL),,20º 40.031',75º 21.464',NWMP_September2025_MPCB_0.csv,5.2,2.59,"Hiwara river at  D/S of Pachora, Village. Pachora,Taluka. Jalgaon,District. Jalgaon.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.0 > 3),1,0.85,Low Risk,High
2674,09-07-2025,Sep,15:20:00,"Mor river  near Padalashe, Village. Padalashe,Taluka. Jalgaon, District. Jalgaon.",River,Mor ,Mor ,Jalgaon,Maharashtra,Maharashtra PCB,Monthly,,No Information,,,Clear,Less than 50cm,Others,No,Clear,Odor Free,1.0,24.0,5.6,8.3,143.0,3.8,1.08,26,540.0,1.8(BDL),3.18,5(BDL),24,9,12.0,1.5(BDL),0.4,30.0,16.0,14.0,7.08,5(BDL),112.0,86.0,43,0.6,0.5(BDL),1(BDL),0.2(BDL),,21º 06.455',75º 47.515',NWMP_September2025_MPCB_0.csv,5.6,1.08,"Mor river  near Padalashe, Village. Padalashe,Taluka. Jalgaon, District. Jalgaon.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.8 > 3),1,0.68,Low Risk,High
2710,09-08-2025,Sep,16:00:00,"Titur river at  D/S of Chalisgaon, Village. Chalisgaon,Taluka. Jalgaon,District. Jalgaon.",River,Titur ,Titur ,Jalgaon,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Others,Yes,Clear,,1.0,24.0,4.7,8.1,243.0,4.8,3.66,14,210.0,1.8(BDL),186,5(BDL),50,13,20.0,1.5(BDL),0.95,60.0,36.0,24.0,19.98,13.75,196.0,158.0,221,1.45,0.5(BDL),1(BDL),0.2(BDL),,20º 27.987',75º 01.165',NWMP_September2025_MPCB_0.csv,4.7,3.66,"Titur river at  D/S of Chalisgaon, Village. Chalisgaon,Taluka. Jalgaon,District. Jalgaon.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (4.7 < 5); BOD (4.8 > 3),2,3.93,Low Risk,High
2718,09-07-2025,Sep,09:30:00,"Waghur river at. Sakegaon before Confluence with Tapi river, Village. Sakegaon,Taluka. Jalgaon,District. Jalgaon.",River,Waghur ,Waghur ,Jalgaon,Maharashtra,Maharashtra PCB,Monthly,,No Information,,,Clear,Less than 50cm,Others,No,Clear,Odor Free,1.0,24.0,5.1,8.1,249.0,4.2,2.5,14,94.0,1.8(BDL),189,5(BDL),50,13,12.0,1.5(BDL),0.89,60.0,36.0,24.0,11.7,13.06,198.0,151.0,184,0.75,0.5(BDL),1(BDL),0.2(BDL),,21º 05.592',75º 41.642',NWMP_September2025_MPCB_0.csv,5.1,2.5,"Waghur river at. Sakegaon before Confluence with Tapi river, Village. Sakegaon,Taluka. Jalgaon,District. Jalgaon.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.2 > 3),1,1.02,Low Risk,High
1252,09-07-2025,Sep,08:30:00,"Girna river at Jalgaon at intake of Girna pump huose, Village. Girna pump house area, Taluka. Jalgaon, District. Jalgaon.",River,Girna ,Girna ,Jalgaon,Maharashtra,Maharashtra PCB,Monthly,,No Information,,,Clear,Less than 50cm,Others,No,Clear,Odor Free,1.0,24.0,5.5,8.3,149.0,4.0,0.82,17,350.0,1.8(BDL),4.8,5(BDL),26,8,12.0,1.5(BDL),0.4,32.0,18.0,14.0,7.19,5.01,119.0,86.0,47,0.67,0.5(BDL),1(BDL),0.2(BDL),,20°59.372,75°30.942,NWMP_September2025_MPCB_0.csv,5.5,0.82,"Girna river at Jalgaon at intake of Girna pump huose, Village. Girna pump house area, Taluka. Jalgaon, District. Jalgaon.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.0 > 3),1,0.85,Low Risk,High
1314,09-04-2025,Sep,12:50:00,"Tapi river at Ubad village near Gujratborder, Village. Ubad, Taluka. Shahada, District. Nandurbar.",River,Tapi ,Tapi ,Dhule,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,20.0,5.4,8.2,291.0,3.6,2.83,14,220.0,1.8(BDL),195,5(BDL),56,15,12.0,1.5(BDL),0.68,70.0,40.0,30.0,21.57,15.27,236.0,169.0,163,1.42,0.5(BDL),1(BDL),0.2(BDL),,21°31.799,74°19.149,NWMP_September2025_MPCB_0.csv,5.4,2.83,"Tapi river at Ubad village near Gujratborder, Village. Ubad, Taluka. Shahada, District. Nandurbar.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.6 > 3),1,0.51,Low Risk,High
2652,09-03-2025,Sep,00:00:00,"Amravati river at D/s. of Dondaicha, Village. Dondaicha, Taluka. Dhule, District. Dhule.",River,Amravati ,Amravati ,Dhule,Maharashtra,Maharashtra PCB,Monthly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No flowing water available,21º 19.688',74º 34.184',NWMP_September2025_MPCB_0.csv,,,"Amravati river at D/s. of Dondaicha, Village. Dondaicha, Taluka. Dhule, District. Dhule.",River,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2659,09-04-2025,Sep,09:00:00,"Burai river before confluence to Tapi river, Village. Mukudas, Taluka. Dhule, District. Dhule.",River,Burai ,Burai ,Dhule,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,16.0,5.4,8.3,289.0,3.8,2.62,25,430.0,1.8(BDL),188,5(BDL),58,14,12.0,1.5(BDL),0.58,70.0,42.0,28.0,24.07,15.7,233.0,189.0,158,1.15,0.5(BDL),1(BDL),0.2(BDL),,21º 18.077',75º 47.818',NWMP_September2025_MPCB_0.csv,5.4,2.62,"Burai river before confluence to Tapi river, Village. Mukudas, Taluka. Dhule, District. Dhule.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.8 > 3),1,0.68,Low Risk,High
2666,09-04-2025,Sep,10:40:00,"Gomai river D/s. of Shahada, Village. Shahada,Taluka. Dhule,District. Dhule.",River,Gomai ,Gomai ,Dhule,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,18.0,5.2,8.2,290.0,4.0,2.72,17,280.0,1.8(BDL),201,5(BDL),56,16,16.0,1.5(BDL),0.57,68.0,40.0,28.0,18.61,15.26,234.0,176.0,156,0.81,0.5(BDL),1(BDL),0.2(BDL),,21º 32.744',74º 27.618',NWMP_September2025_MPCB_0.csv,5.2,2.72,"Gomai river D/s. of Shahada, Village. Shahada,Taluka. Dhule,District. Dhule.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.0 > 3),1,0.85,Low Risk,High
2670,09-03-2025,Sep,09:40:00,"Kan river at Sakri water works, Village. Sakri, Taluka. Dhule, District. Dhule.",River,Kan ,Kan ,Dhule,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,18.0,5.5,8.5,306.0,4.0,2.62,12,110.0,1.8(BDL),3.61,5(BDL),60,14,16.0,1.5(BDL),0.4,72.0,42.0,30.0,15.65,13.36,248.0,183.0,48,0.67,0.5(BDL),1(BDL),0.2(BDL),,20º 59.642',74º 17.48',NWMP_September2025_MPCB_0.csv,5.5,2.62,"Kan river at Sakri water works, Village. Sakri, Taluka. Dhule, District. Dhule.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.0 > 3),1,0.85,Low Risk,High
2684,09-03-2025,Sep,09:00:00,"Panzara river, Near Panzarakan SSK Ltd, Village. Panzara,Taluka. Dhule, District. Dhule.",River,Panzara ,Panzara ,Dhule,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,16.0,5.6,8.4,309.0,3.8,2.58,25,350.0,1.8(BDL),4.09,5(BDL),60,13.5,16.0,1.5(BDL),0.4,72.0,42.0,30.0,7.62,13.55,249.0,205.0,37,0.63,0.5(BDL),1(BDL),0.2(BDL),,20º 57.405',74º 17.598',NWMP_September2025_MPCB_0.csv,5.6,2.58,"Panzara river, Near Panzarakan SSK Ltd, Village. Panzara,Taluka. Dhule, District. Dhule.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.8 > 3),1,0.68,Low Risk,High
1907,09-03-2025,Sep,12:20:00,"Rangavali river at D/s of Navapur near Rangavali bridge, Village. Navapur, Taluka. Navapur, District. Nandurbar.",River,Rangavali ,Rangavali ,Dhule,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,20.0,5,8.5,320.0,4.8,2.7,14,350.0,1.8(BDL),3.28,5(BDL),62,14,20.0,1.5(BDL),0.52,76.0,44.0,32.0,19.08,14.36,256.0,209.0,33,0.63,0.5(BDL),1(BDL),0.2(BDL),,21°09.794',73°47.211',NWMP_September2025_MPCB_0.csv,5.0,2.7,"Rangavali river at D/s of Navapur near Rangavali bridge, Village. Navapur, Taluka. Navapur, District. Nandurbar.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.8 > 3),1,1.53,Low Risk,High
1463,09-03-2025,Sep,09:30:00,"Nira river at Sarola bridge, Village. Sarola, Taluka.Bhor, District. Pune.",River,Nira ,Nira ,Pune,Maharashtra,Maharashtra PCB,Monthly,,A (Drinking Water source without conventional treatment but after disinfection),,,Clear,Less than 50cm,Others,Yes,Clear,,0.0,27.5,5.7,8.3,177.0,4.6,0.51,12,94.0,1.8(BDL),2.75,5(BDL),36,10.45,16.0,2.24,0.4,52.0,24.0,28.0,5(BDL),5.61,143.0,115.0,15,0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),,18°10.588',73°57.287 ',NWMP_September2025_MPCB_0.csv,5.7,0.51,"Nira river at Sarola bridge, Village. Sarola, Taluka.Bhor, District. Pune.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.6 > 3),1,1.36,Low Risk,High
2191,09-07-2025,Sep,17:30:00,"Mutha river at Sangam bridge near Ganapathyghat, Village . Shivaji Nagar,  Taluka. Pune, District. Pune.",River,Mutha ,Mutha ,Pune,Maharashtra,Maharashtra PCB,Monthly,,A (Drinking Water source without conventional treatment but after disinfection),,,Clear,Less than 50cm,Others,Yes,Clear,,0.0,27.0,4.8,7.5,200.0,7.3,0.8,220,1600.0,12,1.78,5(BDL),38,14.2,20.0,1.5(BDL),0.61,62.0,30.0,32.0,9.4,6.54,160.0,126.0,12,0.8,0.51,BDL,0.7,,18°31.815,73°51.662,NWMP_September2025_MPCB_0.csv,4.8,0.8,"Mutha river at Sangam bridge near Ganapathyghat, Village . Shivaji Nagar,  Taluka. Pune, District. Pune.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (4.8 < 5); BOD (7.3 > 3),2,5.26,Low Risk,High
2192,09-07-2025,Sep,15:00:00,"Mula - Mutha river at Mundhawa bridge,Village. Mundhawa,Taluka. Haweli,District. Pune.",River,Mula Mutha ,Mula Mutha ,Pune,Maharashtra,Maharashtra PCB,Monthly,,A (Drinking Water source without conventional treatment but after disinfection),,,Clear,Less than 50cm,Others,Yes,Clear,,0.0,27.0,5,7.2,238.0,8.6,0.79,94,1600.0,12,1.69,5(BDL),44,18.34,24.0,2.8,0.75,68.0,34.0,34.0,12.44,8.12,190.0,149.0,12,0.68,0.5(BDL),1.15,0.9,,18°32.206,73°56.015,NWMP_September2025_MPCB_0.csv,5.0,0.79,"Mula - Mutha river at Mundhawa bridge,Village. Mundhawa,Taluka. Haweli,District. Pune.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (8.6 > 3),1,4.77,Low Risk,High
2193,09-07-2025,Sep,10:30:00,"Mula river at Aundh bridge, Village. Aundhgaon,Taluka. Haweli, District. Pune.",River,Mula ,Mula ,Pune,Maharashtra,Maharashtra PCB,Monthly,,A (Drinking Water source without conventional treatment but after disinfection),,,Clear,Less than 50cm,Others,Yes,Clear,,0.0,27.5,5.6,7.8,164.0,5.8,1.2,13,920.0,1.8(BDL),1.66,5(BDL),34,10.6,16.0,2.8,1.37,48.0,24.0,24.0,5(BDL),5(BDL),136.0,109.0,11,1.03,0.55,1(BDL),0.9,,18°34.049,73°48.675,NWMP_September2025_MPCB_0.csv,5.6,1.2,"Mula river at Aundh bridge, Village. Aundhgaon,Taluka. Haweli, District. Pune.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (5.8 > 3),1,2.38,Low Risk,High
